,RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
14,22,Indiana,15,107000.0,106000.0,104700.0,105700.0,106000.0,105900.0,103600.0,102500.0,100000.0,99300.0,95200.0,94200.0,93800.0,96800.0,98700.0,101100.0,103700.0,105900.0,106700.0,105800.0,105800.0,105900.0,101900.0,99200.0,99400.0,104800.0,108200.0,108900.0,107100.0,105800.0,104300.0,104100.0,104000.0,104900.0,103800.0,102600.0,100700.0,102200.0,101900.0,102000.0,102700.0,104000.0,106000.0,104500.0,103400.0,101800.0,99800.0,99300.0,99500.0,104300.0,107300.0,110600.0,110100.0,111600.0,111200.0,113000.0,112600.0,113100.0,111400.0,109800.0,108800.0,110300.0,113300.0,116400.0,118600.0,119500.0,118100.0,117200.0,115600.0,115600.0,109200.0,105700.0,102000.0,105700.0,108300.0,112900.0,116200.0,118600.0,120100.0,120200.0,120100.0,120500.0,119600.0,119500.0,119400.0,121800.0,123900.0,126600.0,127300.0,127300.0,125400.0,124000.0,124900.0,125900.0,126800.0,127000.0,127000.0,128200.0,128600.0,129500.0,130300.0,130900.0,131700.0,132600.0,133100.0,133100.0,133500.0,134800.0,135200.0,134900.0,134200.0,135500,136400,137300,136600,137700,139000,140700,142700,143500,144700,144200,144700,144700,145600,146300,146600,146600,147000,147200,148600,150400,153300,153200,153100,153400,154500,156000,156700,159200,160500,161300,160300,162300,
15,8,Arizona,16,220200.0,212200.0,204000.0,198600.0,193000.0,188000.0,181200.0,175000.0,167100.0,158000.0,148700.0,140400.0,133400.0,127200.0,123200.0,124500.0,128200.0,132300.0,133900.0,133100.0,134400.0,133300.0,134100.0,132800.0,132900.0,132500.0,130700.0,129700.0,128200.0,126700.0,125600.0,123700.0,122500.0,118800.0,118300.0,117500.0,117000.0,114400.0,110800.0,110700.0,110300.0,111900.0,113300.0,114400.0,117700.0,119000.0,117300.0,114400.0,114100.0,118300.0,122200.0,124400.0,126400.0,129400.0,131100.0,134200.0,137100.0,140300.0,141900.0,142500.0,143900.0,146100.0,148300.0,151400.0,153700.0,154700.0,154700.0,155300.0,155200.0,157300.0,157100.0,157800.0,157300.0,158100.0,158400.0,157200.0,157800.0,158700.0,161600.0,162000.0,162600.0,163200.0,163500.0,165500.0,167500.0,170200.0,172200.0,173100.0,173600.0,173900.0,175400.0,177000.0,178400.0,180700.0,182400.0,184100.0,184300.0,185400.0,186700.0,189100.0,190000.0,192100.0,193100.0,195800.0,198400.0,198700.0,200200.0,200700.0,203200.0,203300.0,204500.0,204400,206200,206900,209800,210800,214200,216200,221200,223500,225400,225500,224100,225200,227500,230400,231600,232500,233700,233600,235500,236500,239300,238600,240300,241200,244100,244800,247200,249500,252500,255100,259300,265800,
16,53,Tennessee,17,118500.0,118900.0,118300.0,117700.0,117100.0,116700.0,115400.0,113300.0,110400.0,107800.0,107600.0,109700.0,111500.0,113000.0,112200.0,113900.0,113800.0,115400.0,115500.0,116400.0,116900.0,115800.0,114500.0,113300.0,114500.0,115500.0,116900.0,116000.0,113200.0,111200.0,110600.0,112100.0,112500.0,114500.0,114800.0,114800.0,113100.0,112300.0,111500.0,110300.0,110700.0,112000.0,112300.0,111700.0,110800.0,112500.0,111300.0,111200.0,110300.0,113400.0,114600.0,115200.0,114300.0,114600.0,115500.0,116600.0,116400.0,117600.0,117200.0,117500.0,116600.0,118700.0,121000.0,123700.0,125300.0,125000.0,123900.0,122900.0,123700.0,124400.0,122700.0,123500.0,124200.0,127400.0,128100.0,129300.0,130700.0,131500.0,131800.0,133000.0,134100.0,136300.0,136000.0,136600.0,136500.0,137100.0,137900.0,138500.0,139900.0,139800.0,140000.0,140100.0,140800.0,141300.0,142000.0,142800.0,143200.0,144300.0,145700.0,147700.0,148900.0,151100.0,152100.0,154300.0,153800.0,154300.0,154400.0,156100.0,157100.0,158600.0,158100.0,159300,160100,163500,165400,166100,168000,168900,171200,171900,173400,173100,172800,172400,172800,173300,173100,174200,175600,178000,180400,182400,182300,183100,183400,187500,188700,190700,190800,193200,195600,199600,202600,207400,
17,32,Missouri,18,132700.0,130800.0,125300.0,122900.0,123500.0,123700.0,123900.0,122600.0,119800.0,116600.0,115000.0,119500.0,122100.0,122500.0,118500.0,117800.0,119300.0,121000.0,123000.0,124300.0,125000.0,124800.0,124400.0,125300.0,125400.0,124000.0,122000.0,121600.0,120000.0,118400.0,117100.0,116700.0,115500.0,115100.0,116000.0,116800.0,113700.0,111300.0,109900.0,110700.0,112600.0,112800.0,112700.0,111700.0,113200.0,113500.0,112000.0,113600.0,113600.0,115700.0,114600.0,116300.0,116800.0,117500.0,118600.0,119100.0,117600.0,118000.0,115400.0,118200.0,117200.0,121000.0,121200.0,124200.0,127700.0,128600.0,129100.0,128100.0,127800.0,127100.0,126100.0,126800.0,126800.0,127900.0,127400.0,129300.0,131400.0,133700.0,133700.0,132800.0,133000.0,133400.0,134900.0,137200.0,139200.0,140500.0,140300.0,140500.0,140700.0,140800.0,139900.0,140200.0,139200.0,140700.0,141300.0,142800.0,142000.0,142100.0,142500.0,143900.0,144100.0,144000.0,145100.0,145600.0,146700.0,145200.0,145700.0,150500.0,152000.0,152000.0,147100.0,146300,146300,146500,147800,148900,150200,151500,153700,160000,161100,160900,155900,154100,153100,152400,152700,153900,155800,157700,161900,166700,168800,166800,163900,163800,163500,163300,163400,165800,166700,168300,168800,177200,
18,27,Maryland,19,269100.0,266800.0,261500.0,255500.0,250200.0,249500.0,249500.0,250600.0,251100.0,249500.0,246700.0,245600.0,244900.0,244000.0,235900.0,232600.0,225300.0,229300.0,228400.0,232300.0,228900.0,230600.0,230800.0,230700.0,227000.0,222300.0,218200.0,214800.0,211600.0,208900.0,207800.0,209900.0,212900.0,212900.0,213900.0,217300.0,215300.0,211500.0,202500.0,203000.0,202900.0,207700.0,206600.0,205800.0,207000.0,209200.0,212700.0,208400.0,209200.0,209600.0,216300.0,219500.0,220200.0,219900.0,214600.0,219000.0,222200.0,226200.0,227300.0,221000.0,220200.0,218800.0,224000.0,229300.0,235800.0,238500.0,238200.0,232900.0,233000.0,233700.0,235900.0,235600.0,237800.0,236600.0,238900.0,238900.0,240200.0,237900.0,236800.0,237100.0,237200.0,238900.0,236100.0,235600.0,233400.0,236400.0,235100.0,238900.0,240000.0,241600.0,239900.0,237800.0,237000.0,238700.0,236800.0,240200.0,240800.0,245400.0,245200.0,245000.0,247800.0,248700.0,248100.0,249400.0,248800.0,248600.0,247000.0,250800.0,252300.0,253400.0,253800.0,254000,253100,251000,255100,256700,260600,260200,262000,260400,261800,261400,262100,261600,260100,261800,263800,265500,264700,262900,263100,262700,263800,266100,271400,273500,273900,271900,270600,272100,276000,279600,279500,283000,
19,60,Wisconsin,20,156100.0,152500.0,149800.0,146500.0,145700.0,144700.0,144800.0,144000.0,143700.0,142000.0,140700.0,140800.0,140400.0,137600.0,134500.0,132800.0,132900.0,133400.0,134100.0,135400.0,135800.0,138100.0,138200.0,140500.0,140100.0,137400.0,133900.0,131500.0,132000.0,131800.0,130900.0,130500.0,131700.0,133200.0,136200.0,135800.0,132900.0,126900.0,124400.0,124700.0,125800.0,126300.0,126700.0,127600.0,127800.0,127100.0,127500.0,125600.0,125300.0,124800.0,125900.0,126800.0,127900.0,129700.0,130900.0,130900.0,129700.0,130200.0,133100.0,135200.0,135900.0,134500.0,134500.0,136700.0,139400.0,141700.0,141600.0,139000.0,138100.0,137600.0,137100.0,135700.0,135100.0,135400.0,137500.0,138800.0,141500.0,142400.0,144200.0,142500.0,142600.0,143400.0,146800.0,147800.0,147600.0,148000.0,149400.0,149700.0,149900.0,149700.0,149200.0,150000.0,149200.0,149700.0,149000.0,152000.0,154800.0,156500.0,155300.0,154900.0,154000.0,154300.0,154700.0,156300.0,157600.0,158300.0,158700.0,158700.0,158900.0,159000.0,160400.0,160700,161500,162200,163000,164300,165400,166800,168800,171700,173600,173900,172200,172100,171500,171300,171000,172500,175100,175900,175100,177600,179800,183200,183200,182400,181100,180500,180300,182500,183000,187100,192400,197200,
20,31,Minnesota,21,189200.0,183500.0,179200.0,174200.0,173200.0,172100.0,174100.0,173100.0,172100.0,168700.0,166200.0,163300.0,160000.0,153100.0,150000.0,148400.0,152400.0,155000.0,158800.0,159800.0,160100.0,160100.0,159900.0,158600.0,156900.0,155700.0,153500.0,151500.0,152500.0,153300.0,153700.0,152200.0,152900.0,153900.0,152100.0,149400.0,144300.0,139800.0,136600.0,136500.0,139100.0,139800.0,139800.0,139800.0,139700.0,139700.0,139900.0,138600.0,138700.0,138500.0,141000.0,143600.0,147500.0,150700.0,153100.0,153300.0,154100.0,155700.0,156400.0,155400.0,154300.0,154500.0,157600.0,160400.0,164600.0,167200.0,168800.0,169700.0,170900.0,171100.0,169700.0,168200.0,167500.0,167500.0,169700.0,171700.0,174700.0,176600.0,176800.0,176800.0,176700.0,179500.0,180400.0,182500.0,183700.0,186700.0,187400.0,188000.0,187900.0,188300.0,189300.0,189300.0,190900.0,192100.0,194100.0,194100.0,194000.0,194600.0,197000.0,198000.0,198800.0,198700.0,200200.0,201400.0,202000.0,201900.0,202000.0,202700.0,204500.0,205800.0,207600.0,207900,208700,209000,210600,211800,213400,213600,216600,220100,223900,224100,222600,221400,219800,218100,217900,221000,225300,227500,229000,231500,236300,237100,237800,235600,236700,236800,238400,240600,243100,245800,249200,253800,
21,10,Colorado,22,201300.0,198800.0,197200.0,196500.0,198300.0,200000.0,199400.0,197100.0,191100.0,185500.0,178300.0,175500.0,175600.0,179500.0,182700.0,187000.0,190500.0,196700.0,197800.0,200300.0,197700.0,198900.0,197300.0,197800.0,197500.0,198200.0,198200.0,196800.0,198900.0,203100.0,206900.0,207200.0,204800.0,203700.0,199100.0,195700.0,191400.0,190300.0,190600.0,190600.0,191500.0,192500.0,194600.0,194800.0,195600.0,195100.0,194500.0,190700.0,191800.0,197100.0,205900.0,212100.0,215900.0,219000.0,220600.0,222300.0,222700.0,223200.0,221900.0,219800.0,220400.0,225300.0,230000.0,233400.0,234200.0,234900.0,235400.0,235400.0,235200.0,234400.0,232900.0,232300.0,233400.0,236800.0,240500.0,242400.0,244400.0,246100.0,248800.0,250000.0,252300.0,253400.0,256400.0,257300.0,260900.0,262800.0,266400.0,267400.0,269300.0,270800.0,272700.0,274900.0,277400.0,280100.0,282800.0,283700.0,284800.0,285300.0,288700.0,291900.0,296200.0,298600.0,301000.0,303600.0,306000.0,308400.0,309700.0,312100.0,314100.0,317500.0,318700.0,321100,320300,323200,324800,329400,332400,336800,338300,341200,343300,349500,351100,352200,349500,351000,351800,353400,354300,356500,358200,360600,361000,363700,366100,366500,366700,366900,370600,373200,376200,378500,381800,383500,388700.0
22,4,Alabama,23,122400.0,122800.0,119400.0,118400.0,116300.0,116200.0,112500.0,109900.0,106300.0,106300.0,105200.0,108900.0,110300.0,111400.0,111300.0,112700.0,114900.0,114100.0,112400.0,113100.0,114900.0,118200.0,118500.0,117200.0,114500.0,111500.0,110500.0,109200.0,106300.0,104200.0,102800.0,103200.0,104100.0,105800.0,106800.0,107600.0,104300.0,103200.0,103000.0,105200.0,105900.0,107000.0,105900.0,107900.0,105200.0,106100.0,105300.0,106800.0,107400.0,107200.0,109300.0,110900.0,113800.0,114400.0,114300.0,113100.0,112100.0,114000.0,115200.0,115700.0,114000.0,111700.0,112500.0,114500.0,118200.0,119800.0,119100.0,118900.0,118100.0,119400.0,118000.0,117200.0,115600.0,115200.0,115100.0,115800.0,117200.0,119900.0,120800.0,122300.0,122600.0,122200.0,122400.0,123200.0,124700.0,125500.0,125700.0,125500.0,125200.0,122900.0,122400.0,121600.0,121900.0,122900.0,124000.0,126000.0,126100.0,128300.0,129600.0,131900.0,132500.0,132200.0,131200.0,131500.0,132300.0,132900.0,132600.0,131700.0,132800.0,132800.0,134300.0,134200,136000,137800,139700,141200,142400,144400,147000,152700,155300,154900,150100,146700,145300,144300,147100,147800,149600,148400,151000,153800,155800,156400,155800,155200,153500,154500,156500,160100,163900,167400,169300,168800,
23,51,South Carolina,24,134300.0,136000.0,134800.0,134000.0,133400.0,132800.0,131700.0,129300.0,126500.0,124400.0,123100.0,122700.0,122900.0,124500.0,124200.0,124300.0,125100.0,128000.0,128600.0,129200.0,129400.0,131000.0,130600.0,128600.0,128100.0,128400.0,128400.0,125700.0,122800.0,123700.0,124800.0,126000.0,126900.0,126400.0,127200.0,124800.0,123600.0,120500.0,119600.0,120000.0,123100.0,125600.0,125200.0,123500.0,121000.0,122200.0,122600.0,121700.0,120500.0,119600.0,122900.0,125300.0,126700.0,126200.0,127100.0,126900.0,127300.0,127400.0,128900.0,130100.0,128400.0,129300.0,130700.0,133500.0,134600.0,134900.0,134700.0,134300.0,134500.0,134200.0,134200.0,133100.0,133600.0,134600.0,136700.0,139800.0,141400.0,142200.0,141200.0,142100.0,143600.0,145400.0,144600.0,144800.0,146800.0,148200.0,148500.0,148700.0,152000.0,154400.0,155600.0,156000.0,154600.0,156000.0,157300.0,158600.0,158200.0,156800.0,158200.0,158400.0,158800.0,159100.0,159800.0,160400.0,160000.0,158900.0,160000.0,163100.0,164800.0,165700.0,164200.0,163800,162800,163200,164600,165300,167700,170200,174200,176800,177900,177600,176100,175600,174300,174000,176100,178000,179400,179100,179600,180700,181400,183700,184800,185400,186300,187500,188000,186800,187100,190400,193500,197000,
24,25,Louisiana,25,137100.0,134900.0,137300.0,136800.0,139900.0,141200.0,140400.0,139500.0,137300.0,136500.0,136100.0,139900.0,141900.0,142400.0,140800.0,141900.0,143600.0,143200.0,143100.0,143600.0,146200.0,144800.0,143600.0,142000.0,142000.0,141100.0,140900.0,141700.0,140400.0,138400.0,136000.0,137800.0,140900.0,143200.0,143400.0,140000.0,135500.0,132000.0,131900.0,136100.0,137200.0,138800.0,137100.0,137700.0,136600.0,135000.0,134000.0,132300.0,132200.0,134400.0,136400.0,139300.0,138900.0,138700.0,139600.0,142100.0,144700.0,142600.0,141800.0,141300.0,144400.0,145100.0,145500.0,143400.0,143800.0,144400.0,146200.0,146000.0,145500.0,146600.0,145300.0,144500.0,144900.0,146100.0,146700.0,146300.0,147000.0,149300.0,151100.0,152000.0,152400.0,152900.0,154100.0,155300.0,156000.0,157800.0,158100.0,159000.0,158400.0,156900.0,156700.0,156500.0,156300.0,157200.0,158900.0,161500.0,161600.0,160400.0,160800.0,161300.0,162600.0,162300.0,162700.0,163900.0,164700.0,163600.0,162100.0,160900.0,161900.0,162900.0,164300.0,164900,166000,166700,166500,167200,168000,169600,171000,172400,171200,169600,168400,169100,168300,168000,168200,167800,170800,169400,170700,167500,168400,168200,171300,174900,177300,177100,175700,175600,178000,179600,182400,182900,
25,24,Kentucky,26,116700.0,115200.0,114000.0,112300.0,111900.0,112300.0,111200.0,110000.0,105800.0,102800.0,103800.0,105600.0,107300.0,107600.0,108200.0,109700.0,110700.0,112400.0,112900.0,113900.0,114500.0,113900.0,111900.0,109200.0,111400.0,113300.0,115900.0,115100.0,112400.0,110200.0,109400.0,109400.0,111400.0,113100.0,115200.0,114500.0,112100.0,110900.0,110000.0,110600.0,111200.0,111400.0,111300.0,110600.0,110500.0,108800.0,108400.0,107400.0,109800.0,112000.0,114600.0,116400.0,117500.0,118200.0,118200.0,118900.0,118400.0,115900.0,113700.0,112300.0,113600.0,114300.0,115600.0,115800.0,116600.0,116700.0,117100.0,117100.0,117700.0,115700.0,113800.0,112200.0,112900.0,114500.0,117700.0,121000.0,123200.0,124100.0,124200.0,125100.0,125700.0,126300.0,126700.0,127400.0,130200.0,131100.0,132300.0,132500.0,132900.0,133300.0,133000.0,134700.0,134300.0,135900.0,136800.0,137300.0,137000.0,136000.0,137200.0,137600.0,139600.0,140000.0,140400.0,140300.0,140400.0,139400.0,139400.0,140200.0,141400.0,142100.0,141800.0,142900,144000,144600,146100,146000,146900,146500,147400,149600,149700,150400,147900,148100,147300,148600,149500,150500,151800,153100,154400,155600,156500,156500,156300,156600,158500,159300,160500,162100,163500,165200,166500,170100,
26,46,Oregon,27,253100.0,247200.0,242800.0,241100.0,240800.0,239000.0,234500.0,233700.0,230800.0,229400.0,228700.0,229700.0,227200.0,221100.0,213500.0,211700.0,210600.0,212300.0,210000.0,210400.0,210200.0,211700.0,211100.0,209600.0,210500.0,209200.0,207500.0,203600.0,201900.0,202000.0,202600.0,202500.0,200800.0,199900.0,195900.0,190500.0,185100.0,181600.0,180400.0,180800.0,183500.0,186800.0,188500.0,189100.0,191400.0,189600.0,188000.0,183600.0,182900.0,182800.0,184900.0,191300.0,195600.0,198500.0,200300.0,203700.0,208200.0,207600.0,207300.0,204800.0,207400.0,213100.0,221200.0,225600.0,227900.0,228000.0,230900.0,231600.0,233100.0,231700.0,231200.0,231200.0,232000.0,233200.0,234000.0,235400.0,237100.0,239300.0,240200.0,241500.0,241300.0,242600.0,243200.0,244500.0,246100.0,248700.0,251000.0,253100.0,253300.0,253400.0,253100.0,254500.0,256300.0,258800.0,261000.0,262000.0,264100.0,266300.0,269900.0,271400.0,270600.0,272700.0,276500.0,281200.0,284400.0,287200.0,289900.0,291000.0,291600.0,292300.0,294000.0,295400,297700,299500,301600,303500,306300,309100,313000,315900,317300,319000,318200,320700,321100,324300,324400,325900,325700,326800,328500,333200,335700,335400,334700,336000,337200,337300,337300,341300,346000,350900,355000,359600,
27,45,Oklahoma,28,97000.0,98700.0,98100.0,102200.0,102400.0,104400.0,101600.0,101600.0,97400.0,95000.0,92300.0,95300.0,99700.0,101900.0,102300.0,104200.0,106100.0,106100.0,105000.0,105200.0,106300.0,104400.0,101800.0,99800.0,101800.0,106200.0,107700.0,107400.0,102800.0,99800.0,98800.0,99800.0,102200.0,103100.0,103200.0,104200.0,101200.0,101000.0,99900.0,101700.0,104600.0,106100.0,107200.0,107500.0,106200.0,107900.0,104100.0,105200.0,103900.0,108400.0,109700.0,110400.0,110400.0,111900.0,114700.0,117100.0,118000.0,117400.0,116700.0,116000.0,116500.0,117600.0,117700.0,118300.0,118600.0,119800.0,121100.0,121100.0,121400.0,121600.0,120100.0,119000.0,119400.0,122100.0,123700.0,123700.0,124600.0,125500.0,126000.0,126200.0,126500.0,126800.0,125200.0,125600.0,126500.0,128600.0,129200.0,129800.0,130100.0,130400.0,130500.0,130800.0,130900.0,130300.0,131300.0,130700.0,129800.0,128200.0,128500.0,129300.0,129900.0,128600.0,129100.0,129400.0,131400.0,132000.0,132600.0,133200.0,132900.0,133400.0,133800.0,134400,133700,133000,132100,131400,131200,131700,132100,133400,134000,134100,134400,134700,134500,134100,134600,137600,139200,140300,140900,144300,146700,148300,147000,147000,146900,147000,147700,149400,151400,152600,151600,154900,
28,11,Connecticut,29,267300.0,265600.0,255800.0,243100.0,237100.0,237800.0,238400.0,237000.0,233100.0,230300.0,228900.0,228900.0,231900.0,228000.0,223200.0,216300.0,215700.0,216000.0,217500.0,220400.0,224800.0,229600.0,234000.0,239400.0,245600.0,244100.0,235600.0,225500.0,222400.0,228900.0,231500.0,238100.0,239900.0,245600.0,247300.0,246000.0,242900.0,240400.0,236200.0,234600.0,227500.0,227400.0,228100.0,226400.0,223500.0,217300.0,221100.0,221900.0,225400.0,226800.0,226300.0,225900.0,224400.0,224000.0,221100.0,220600.0,220700.0,223300.0,220000.0,217000.0,217800.0,222400.0,228300.0,229400.0,230100.0,233800.0,232800.0,231900.0,227000.0,227000.0,226700.0,226100.0,221100.0,219600.0,220400.0,223400.0,223100.0,221700.0,220700.0,219800.0,221700.0,221000.0,219400.0,216700.0,219400.0,221000.0,221500.0,219800.0,220800.0,219500.0,219800.0,218500.0,216200.0,214800.0,216000.0,221200.0,222800.0,223200.0,221400.0,222300.0,219100.0,219600.0,220600.0,224100.0,223500.0,222600.0,223600.0,226400.0,227100.0,226500.0,224100.0,224300,223500,225600,224800,229300,230400,232600,235300,239400,245600,245600,241500,237100,234400,237200,236500,235900,234700,235300,235500,234200,239000,241400,245900,241100,239000,237300,238400,240700,243400,251000,255000,258600,
29,19,Iowa,30,116200.0,117400.0,114200.0,111900.0,112000.0,111800.0,111200.0,111500.0,112300.0,113300.0,112600.0,112100.0,111600.0,111200.0,110600.0,112100.0,112800.0,113100.0,110200.0,110500.0,110600.0,110900.0,109000.0,107300.0,109100.0,112000.0,113500.0,112600.0,109300.0,108600.0,109400.0,112400.0,113500.0,113500.0,111400.0,107700.0,105300.0,104800.0,106400.0,108400.0,110900.0,113400.0,112100.0,113000.0,110500.0,111200.0,107600.0,106600.0,107700.0,110400.0,114300.0,115500.0,116900.0,117100.0,115700.0,116000.0,117100.0,119800.0,118500.0,117500.0,116900.0,119900.0,121100.0,123300.0,123300.0,123700.0,121500.0,122200.0,122000.0,120500.0,117700.0,114800.0,116300.0,117200.0,120400.0,121000.0,123100.0,124400.0,125900.0,125100.0,125200.0,125100.0,126700.0,126700.0,129300.0,130400.0,131500.0,130300.0,130300.0,130000.0,130100.0,129600.0,130700.0,131900.0,133500.0,135100.0,134700.0,134800.0,132900.0,134300.0,134200.0,134900.0,134700.0,135800.0,136500.0,136900.0,137200.0,136900.0,137600.0,137900.0,138300.0,137200,136800,137600,138600,140000,139700,137400,137100,139500,142200,141600,141200,142100,143800,143700,143800,144100,144900,146000,147100,148600,150200,151600,151400,152300,151300,153100,154400,155500,155600,156600,159300,160300,
