,RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
30,34,Mississippi,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142800.0,143200.0,142900.0,142700.0,142000.0,143100.0,144400.0,145500.0,146000.0,145200.0,145800.0,147700.0,148800.0,148300,147200,148300,150000,152800,153100,152300,152100,152800,154400,154100,154600,155400,156700,157400,158200,158700,159600,160300,159400,160100,160700,162100,162800,163300,162800,163100,163000,163400,163900,168200,171200,175300,
31,6,Arkansas,32,116200.0,117300.0,115400.0,115500.0,114800.0,113700.0,111400.0,110200.0,108100.0,105800.0,104900.0,106700.0,109900.0,111200.0,110800.0,111100.0,114100.0,115900.0,117500.0,117100.0,117500.0,115900.0,113800.0,114400.0,115200.0,116000.0,117100.0,116400.0,116100.0,113700.0,115000.0,114800.0,114100.0,114600.0,114500.0,113700.0,110900.0,111800.0,112400.0,110700.0,108800.0,108400.0,110300.0,110300.0,111300.0,115600.0,116500.0,118600.0,116200.0,118700.0,119500.0,121500.0,122100.0,122300.0,124700.0,125700.0,125100.0,123000.0,123900.0,124000.0,124400.0,124300.0,124500.0,125000.0,124700.0,125800.0,125500.0,124100.0,122000.0,121000.0,119600.0,118800.0,118100.0,117800.0,118000.0,118300.0,119800.0,119700.0,120300.0,120700.0,121300.0,122600.0,122400.0,127200.0,127600.0,130000.0,128100.0,128000.0,127700.0,127700.0,128400.0,127900.0,126300.0,125600.0,125900.0,127000.0,127700.0,127500.0,129500.0,129300.0,129800.0,129900.0,130200.0,131100.0,131700.0,132600.0,133700.0,134400.0,133900.0,133700.0,132300.0,133200,132600,133400,133700,135400,137400,137600,138000,139200,140500,139900,137900,138300,138900,138300,137600,137800,139800,140700,142300,143000,142800,141300,142100,143800,146800,147300,149800,151100,154200,154300,154700,156800,
32,23,Kansas,33,148200.0,148100.0,149000.0,146100.0,144000.0,141300.0,142900.0,143500.0,142000.0,139800.0,138000.0,140700.0,142200.0,145500.0,143800.0,142200.0,142200.0,143900.0,145200.0,145400.0,144900.0,143200.0,144900.0,145200.0,149100.0,149400.0,148200.0,144900.0,141400.0,142200.0,144500.0,144400.0,146100.0,145800.0,145500.0,142600.0,142400.0,142900.0,141100.0,138900.0,138300.0,140000.0,141300.0,142600.0,142000.0,141800.0,141200.0,145700.0,147000.0,150300.0,146300.0,146000.0,144700.0,146300.0,146800.0,148400.0,148200.0,149100.0,148300.0,150000.0,151900.0,153100.0,153500.0,153900.0,153200.0,153400.0,152100.0,151900.0,151300.0,151700.0,152200.0,152500.0,150800.0,149500.0,148800.0,151200.0,153400.0,154400.0,155700.0,156600.0,156400.0,155400.0,156700.0,160000.0,162200.0,162200.0,161200.0,160600.0,159600.0,159400.0,159300.0,159600.0,160800.0,161000.0,159900.0,158300.0,158100.0,160800.0,162400.0,163300.0,164200.0,164200.0,163300.0,162100.0,162600.0,164400.0,164600.0,164400.0,163800.0,163500.0,164200.0,165900,168300,170300,171900,169900,169500,168000,172200,174800,176700,175900,175300,174500,174800,173800,174700,176200,178100,180200,183100,183500,183500,181400,184300,189100,191900,191500,188600,188600,191000,193100,196900,198700,
33,55,Utah,34,212300.0,209600.0,206500.0,204200.0,202000.0,201800.0,201700.0,203600.0,205200.0,205500.0,209200.0,209700.0,210900.0,205700.0,202300.0,199700.0,197300.0,197000.0,195600.0,196000.0,194100.0,197300.0,200700.0,202200.0,198800.0,191500.0,186200.0,186300.0,189700.0,195300.0,192400.0,188700.0,186000.0,186800.0,187700.0,185500.0,182300.0,177800.0,174400.0,172900.0,172700.0,173100.0,172300.0,173200.0,173000.0,175200.0,174500.0,176700.0,175800.0,179000.0,179100.0,180200.0,180400.0,183100.0,185600.0,187700.0,190900.0,194200.0,196400.0,196600.0,197400.0,198800.0,201500.0,204200.0,206500.0,207000.0,208300.0,208100.0,208000.0,209400.0,209600.0,210900.0,210700.0,209300.0,208900.0,207800.0,210800.0,212000.0,212300.0,213300.0,215100.0,217900.0,218700.0,217700.0,219100.0,219000.0,221400.0,221700.0,223900.0,224200.0,225400.0,225800.0,228500.0,229700.0,230600.0,231400.0,232500.0,235400.0,236900.0,239000.0,239900.0,241800.0,243400.0,243800.0,244000.0,245500.0,249600.0,252200.0,253400.0,254700.0,255900.0,256900,257200,259300,261400,264600,267200,269600,272000,275400,278400,280500,281000,284300,286300,288400,290000,294000,295700,296300,297500,300300,302100,302400,303700,306100,306600,309800,313100,316800,318500,322000,325600,330100,
34,42,Nevada,35,245600.0,242800.0,237800.0,229900.0,221700.0,210500.0,201600.0,193100.0,185000.0,178100.0,168900.0,161200.0,152800.0,144900.0,138600.0,133600.0,131000.0,128600.0,127500.0,128800.0,130500.0,131800.0,131800.0,131000.0,130700.0,132000.0,133600.0,133800.0,131300.0,128800.0,127500.0,127100.0,126700.0,125600.0,123500.0,122400.0,119500.0,118200.0,116600.0,115300.0,113900.0,111300.0,111700.0,113100.0,115000.0,114600.0,113600.0,113100.0,114400.0,116800.0,118600.0,120600.0,122200.0,124800.0,127500.0,131100.0,135400.0,139400.0,141200.0,142500.0,145300.0,149800.0,154000.0,157600.0,161400.0,164700.0,166800.0,168400.0,170400.0,172000.0,172600.0,173100.0,175500.0,177500.0,178900.0,174100.0,174700.0,177400.0,183600.0,186200.0,189700.0,192700.0,192900.0,193900.0,194900.0,198300.0,198400.0,197100.0,199900.0,202000.0,207000.0,206100.0,206800.0,206500.0,208500.0,210200.0,210500.0,209800.0,210400.0,209800.0,209300.0,207000.0,208600.0,210300.0,213400.0,215500.0,219600.0,222400.0,226400.0,227600.0,231100.0,233900,238200,240500,243800,246500,249700,252200,253900,256800,259700,264300,268100,270300,270000,270600,271700,274400,275400,277800,280100,281500,282700,280900,281900,281500,282500,282400,285400,288700,291500,294100,295900,299100,
35,41,New Mexico,36,186500.0,184400.0,180900.0,182000.0,183800.0,183900.0,180900.0,179100.0,176400.0,177400.0,178100.0,182300.0,184300.0,183200.0,179500.0,176300.0,174700.0,174800.0,174500.0,174500.0,173500.0,173600.0,177100.0,180100.0,181800.0,178500.0,175100.0,172800.0,175700.0,179100.0,179700.0,178000.0,175600.0,177300.0,175500.0,176300.0,171900.0,171000.0,166600.0,167700.0,168600.0,169100.0,167900.0,170600.0,171700.0,174100.0,172100.0,172300.0,168100.0,166900.0,166800.0,168700.0,167100.0,165600.0,166400.0,169500.0,170900.0,172300.0,170000.0,172100.0,172900.0,171100.0,168300.0,166000.0,169900.0,173000.0,174400.0,172600.0,170600.0,174300.0,175700.0,175700.0,170300.0,168500.0,169400.0,169600.0,171500.0,171900.0,172700.0,174400.0,174900.0,176600.0,174300.0,173400.0,172900.0,173700.0,175000.0,177500.0,177600.0,177600.0,175300.0,177500.0,177300.0,178100.0,177400.0,177300.0,178200.0,178700.0,180800.0,181600.0,180400.0,179500.0,180600.0,183200.0,183600.0,183100.0,183700.0,185000.0,184800.0,187200.0,187300.0,188300,186300,185700,186300,184800,186200,183900,185900,186800,189200,190100,189700,190000,189700,190400,188700,187800,189700,193800,196600,197100,197200,200700,204200,209900,210500,210500,207400,210000,210500,213600,215600,220300,
36,61,West Virginia,37,100900.0,102900.0,106800.0,107000.0,104500.0,104500.0,103700.0,100800.0,99100.0,93100.0,95900.0,97700.0,102900.0,103600.0,102700.0,104000.0,106200.0,108600.0,109000.0,106900.0,105400.0,102800.0,105200.0,100000.0,98800.0,96200.0,100000.0,101200.0,96900.0,92600.0,92000.0,93800.0,95800.0,96300.0,102500.0,101000.0,98000.0,95500.0,97500.0,98900.0,94900.0,95500.0,96000.0,99500.0,97000.0,98300.0,97500.0,98200.0,98600.0,100100.0,104500.0,104800.0,103700.0,102900.0,105800.0,106200.0,107000.0,106100.0,105200.0,105700.0,106000.0,109700.0,110700.0,112300.0,114400.0,116100.0,117500.0,113200.0,111700.0,107300.0,109600.0,106200.0,103400.0,102500.0,107800.0,111200.0,113400.0,114900.0,115500.0,111900.0,113000.0,114500.0,122700.0,125400.0,131200.0,133600.0,132400.0,133000.0,130700.0,131700.0,132000.0,129900.0,129600.0,130000.0,133600.0,134100.0,135100.0,134100.0,134100.0,133300.0,134400.0,134400.0,131900.0,131300.0,131400.0,133700.0,133500.0,133300.0,132500.0,132300.0,132400.0,131700,132700,132000,133200,132300,133100,132400,136900,136800,137400,133100,133200,130700,130300,129400,132000,134400,137800,138200,136500,134500,136000,138900,141600,142500,142300,142800,143700,143500,143500,142200,145300,145400,
37,38,Nebraska,38,124900.0,125800.0,124200.0,121900.0,120300.0,120000.0,120200.0,120200.0,118300.0,116200.0,115000.0,117700.0,121000.0,122800.0,122200.0,121100.0,120600.0,121600.0,123300.0,123800.0,121700.0,120400.0,119400.0,120300.0,122900.0,124700.0,125100.0,121900.0,119500.0,120500.0,121700.0,122600.0,123400.0,125200.0,125100.0,123600.0,120700.0,121600.0,121100.0,121300.0,120600.0,121600.0,121900.0,122500.0,123900.0,126300.0,125000.0,123500.0,123300.0,126200.0,126900.0,126500.0,127300.0,129200.0,131000.0,131400.0,130100.0,131000.0,130100.0,129100.0,127200.0,127200.0,128500.0,130300.0,131700.0,132400.0,132300.0,132600.0,132500.0,132000.0,129200.0,129800.0,130300.0,132700.0,132200.0,132300.0,132300.0,134300.0,134600.0,136100.0,136200.0,138500.0,137700.0,138400.0,137500.0,137700.0,138500.0,140000.0,141900.0,142100.0,142500.0,143500.0,143500.0,146000.0,146400.0,148400.0,147300.0,146800.0,145900.0,145200.0,145600.0,146800.0,147700.0,148100.0,148900.0,149700.0,151500.0,150500.0,151100.0,152200.0,154500.0,154600,155100,155200,156200,155900,156600,156600,157400,158900,160600,163200,164800,166500,166500,166200,166900,167800,170700,172300,175400,177100,179800,180100,180600,178800,178300,176400,177900,179200,182100,183800,183800,186000,188400.0
38,20,Idaho,39,179600.0,177100.0,172900.0,171300.0,168300.0,166900.0,166200.0,168000.0,167000.0,164900.0,163800.0,166200.0,164200.0,160400.0,154500.0,152900.0,151600.0,151100.0,151000.0,149200.0,148400.0,148800.0,151600.0,151300.0,148900.0,145000.0,143400.0,140900.0,139500.0,139700.0,139900.0,139800.0,137900.0,136400.0,134900.0,133500.0,130100.0,127300.0,124900.0,125200.0,125200.0,125500.0,126700.0,127700.0,129300.0,129400.0,128300.0,130400.0,130400.0,133800.0,134900.0,138700.0,141700.0,143200.0,144500.0,143400.0,145800.0,147800.0,150800.0,149400.0,150500.0,152200.0,155200.0,157700.0,158700.0,159800.0,159100.0,159700.0,160400.0,163400.0,163800.0,163700.0,161500.0,162000.0,162700.0,163800.0,164100.0,164700.0,164400.0,165400.0,167300.0,168900.0,170100.0,170300.0,172200.0,173900.0,175500.0,175600.0,176600.0,177400.0,178600.0,179200.0,179900.0,182600.0,183300.0,185300.0,184800.0,185900.0,185500.0,186500.0,187100.0,188900.0,191100.0,194600.0,196100.0,197000.0,197900.0,198400.0,199000.0,199100.0,201400.0,203100,205900,208500,211300,213400,215000,216800,219600,222900,229500,231900,234100,233200,235300,236200,237400,238300,239800,242300,245800,249200,249900,251900,254100,258400,260200,261300,263600,265700,268500,271600,277800,285100,
39,18,Hawaii,40,408200.0,392800.0,385400.0,382500.0,402100.0,411700.0,402100.0,404200.0,397800.0,413100.0,393100.0,390400.0,385900.0,385900.0,390700.0,388900.0,395600.0,383600.0,375000.0,376400.0,382500.0,398100.0,388600.0,390400.0,382300.0,383300.0,384100.0,380300.0,391400.0,384300.0,394700.0,393800.0,398600.0,396800.0,382200.0,388100.0,376100.0,382500.0,375500.0,371000.0,362500.0,349500.0,358900.0,370600.0,404700.0,415400.0,406600.0,392500.0,382100.0,385100.0,379700.0,381500.0,384600.0,387700.0,392900.0,400300.0,414800.0,423400.0,425600.0,420300.0,422900.0,424500.0,427400.0,430300.0,424100.0,425600.0,420700.0,423200.0,416700.0,419400.0,428400.0,435300.0,444400.0,440600.0,437700.0,429500.0,429900.0,430800.0,441500.0,439300.0,440100.0,430100.0,434000.0,427600.0,431800.0,440200.0,454200.0,447300.0,444200.0,447700.0,461000.0,468300.0,472000.0,473300.0,463300.0,467300.0,469600.0,486400.0,476900.0,479400.0,481900.0,488300.0,490400.0,502400.0,508200.0,511100.0,507500.0,508300.0,500600.0,493200.0,493600.0,509100,516500,521400,523500,528900,529300,526700,519700,522500,524100,525200,529800,528700,535900,532900,538400,541200,548300,561600,560600,557000,554000,558700,568800,566700,575300,569400,571400,573900,577900,591100,593500,608900,
40,28,Maine,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194600,197100,198600,203600,202500,206700,209200,213500,211400,210800,208800,213400,214400,217800,216600,215700,215200,215600,217800,217000,221700,222400,226400,224000,225200,225600,226600,229400,228900,230600,228100,233500,238500,241500.0
41,39,New Hampshire,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243200,243200,242000,241900,245600,249000,251500,251600,249300,248200,251200,254400,256200,255800,256300,257300,257000,259700,260100,262000,259800,262200,262000,265400,266800,266900,269500,270200,273600,275400,280000,280500,282800,284300.0
42,50,Rhode Island,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232800,232000,236400,240300,240200,242100,242700,241500,243900,247100,251800,251500,247100,240700,237800,241100,247200,249500,249100,248600,249200,250900,256800,259500,257200,254600,253900,263000,264500,270800,269200,279500,280800,286600.0
43,35,Montana,44,199100.0,196200.0,192400.0,190200.0,192500.0,193600.0,193200.0,189400.0,187100.0,188000.0,187300.0,191200.0,189900.0,189400.0,183900.0,181100.0,182200.0,182300.0,183400.0,184700.0,184900.0,188200.0,190800.0,192700.0,191300.0,187000.0,184800.0,182300.0,184600.0,184900.0,186900.0,186300.0,190600.0,194200.0,195500.0,189600.0,182800.0,180300.0,181300.0,181400.0,179600.0,176100.0,177300.0,177600.0,182700.0,185600.0,184500.0,185000.0,182500.0,187100.0,185400.0,185000.0,184400.0,188200.0,192000.0,193900.0,195400.0,196200.0,193000.0,189700.0,192500.0,197500.0,202300.0,203100.0,205700.0,206600.0,206100.0,205300.0,204900.0,206000.0,205700.0,206900.0,209100.0,209200.0,209700.0,207400.0,212600.0,215200.0,218600.0,214100.0,217600.0,217200.0,218400.0,213600.0,214600.0,218300.0,223700.0,227000.0,227600.0,225800.0,225700.0,228600.0,231600.0,229400.0,229100.0,227800.0,231000.0,232700.0,233100.0,235200.0,233000.0,234200.0,235100.0,238400.0,239000.0,239400.0,240800.0,245500.0,245700.0,247700.0,245600.0,246300,247500,249300,250500,252900,253700,256200,256300,262100,261600,263000,262100,264600,263700,264900,265400,268000,269600,276200,281700,282900,281700,280600,283200,288600,292700,293100,294500,295900,298700,300800,300000,302400,
44,13,Delaware,45,229800.0,227100.0,225200.0,220300.0,218900.0,216700.0,214200.0,215300.0,214100.0,214400.0,209600.0,210900.0,209000.0,210600.0,209100.0,206900.0,207400.0,207100.0,206100.0,202700.0,199400.0,201100.0,203300.0,208300.0,209900.0,208900.0,205200.0,198800.0,202600.0,202100.0,206000.0,201600.0,202800.0,202100.0,201500.0,195100.0,191400.0,184800.0,184000.0,179200.0,184300.0,184200.0,187700.0,183200.0,182100.0,183700.0,183400.0,183100.0,178900.0,178300.0,176200.0,178500.0,182300.0,182900.0,179600.0,180600.0,185100.0,187900.0,186800.0,185500.0,184100.0,182700.0,182500.0,190000.0,193000.0,198400.0,196500.0,199400.0,196300.0,198000.0,190600.0,192300.0,190300.0,197400.0,198400.0,196600.0,195600.0,192200.0,195900.0,196900.0,196600.0,193600.0,192400.0,194000.0,198600.0,202300.0,203000.0,203100.0,201800.0,206600.0,205000.0,204900.0,205100.0,205100.0,206000.0,205800.0,208400.0,212900.0,212800.0,215200.0,215500.0,215900.0,214200.0,213800.0,215800.0,219700.0,219300.0,219300.0,218900.0,217500.0,218300.0,217200,219500,220000,222300,220300,219600,219900,224000,224600,226500,223700,225100,223100,222500,220600,222000,224500,229000,229600,231000,231400,229500,227500,223900,225500,228100,233400,234400,238000,239200,242300,238700,243500,
45,52,South Dakota,46,127000.0,123700.0,123900.0,126100.0,131800.0,132700.0,134500.0,130600.0,130000.0,128100.0,125100.0,126500.0,124400.0,126200.0,123900.0,125700.0,126900.0,128700.0,127600.0,131000.0,128000.0,129000.0,125000.0,130600.0,130100.0,131000.0,125300.0,124500.0,124500.0,126900.0,129600.0,132800.0,135400.0,132400.0,129200.0,125800.0,131300.0,136500.0,138800.0,133900.0,133300.0,134700.0,138000.0,137900.0,136800.0,135400.0,131600.0,133400.0,134300.0,138200.0,136500.0,137600.0,137700.0,141400.0,144200.0,146400.0,147400.0,147400.0,148900.0,146900.0,146000.0,145200.0,147800.0,150000.0,149300.0,149800.0,149700.0,152200.0,151400.0,151500.0,149000.0,149600.0,149700.0,153700.0,153700.0,156600.0,154100.0,158500.0,157900.0,160900.0,161900.0,165500.0,170600.0,176500.0,180700.0,178300.0,174300.0,170300.0,173000.0,172500.0,173000.0,173200.0,174600.0,175000.0,173500.0,176500.0,175900.0,177300.0,175000.0,177400.0,179600.0,179900.0,182200.0,182500.0,182800.0,182900.0,180700.0,180200.0,180900.0,183700.0,185000.0,183300,182500,183800,187600,188900,188200,188800,191000,194000,195000,194600,196300,196700,200700,198600,197500,194700,199000,197800,200800,201800,206800,206500,204400,202100,203400,205700,205500,206300,208200,214500,212100,211300,208000.0
46,37,North Dakota,47,,,,,,,,,,,,,,,,,,,,,,138500.0,141100.0,141800.0,140400.0,140900.0,142400.0,144300.0,144500.0,145400.0,143800.0,147000.0,148200.0,149200.0,147500.0,149300.0,151300.0,148400.0,146700.0,145300.0,150000.0,151600.0,155100.0,153900.0,155800.0,156200.0,161000.0,163000.0,161300.0,157300.0,157300.0,164200.0,169500.0,171900.0,175000.0,180600.0,186300.0,189800.0,184900.0,184800.0,184400.0,188600.0,184700.0,180900.0,181000.0,182800.0,184500.0,185700.0,187500.0,190200.0,193700.0,198500.0,200100.0,192800.0,190400.0,194200.0,199600.0,202400.0,201800.0,205100.0,205700.0,209400.0,204900.0,204800.0,202000.0,207000.0,209200.0,211000.0,215200.0,215900.0,214500.0,212500.0,213800.0,213800.0,214600.0,207700.0,209600.0,209400.0,214500.0,213700.0,215200.0,215200.0,217400.0,217000.0,219200.0,220600.0,221400.0,219500.0,211000.0,204600.0,208900.0,212000,215700,213200,215200,219300,218300,215800,211200,206200,206800,209400,215100,217600,217000,215800,214400,212700,210200,209400,211200,214200,215400,214800,215900,217200,223000,225200,227000,224800,221600,220600,217400,222300,
47,12,District of Columbia,48,383000.0,380900.0,382100.0,382400.0,386800.0,383200.0,386100.0,371200.0,371800.0,354100.0,356600.0,346000.0,352800.0,354800.0,360300.0,365000.0,359900.0,358900.0,359700.0,355100.0,355700.0,347300.0,358100.0,349400.0,344900.0,343200.0,352300.0,352100.0,349200.0,364100.0,377900.0,381700.0,379800.0,388800.0,401100.0,386000.0,376200.0,362800.0,370300.0,378500.0,380700.0,383200.0,384600.0,383900.0,379300.0,379800.0,382600.0,391200.0,381400.0,386400.0,389000.0,397600.0,401600.0,408200.0,415900.0,420800.0,422500.0,428600.0,441900.0,453700.0,455100.0,451200.0,443500.0,447800.0,451100.0,453500.0,459300.0,453300.0,458700.0,456800.0,461700.0,460600.0,461000.0,468800.0,474700.0,479700.0,480900.0,483900.0,479100.0,480300.0,480300.0,481200.0,490700.0,486200.0,495200.0,490000.0,497800.0,505000.0,498000.0,501200.0,495800.0,501800.0,498900.0,498400.0,491200.0,500600.0,493600.0,501300.0,499400.0,505500.0,510800.0,519600.0,524600.0,534100.0,529600.0,534400.0,537900.0,535500.0,540600.0,529400.0,529300.0,521200,523500,519500,521200,518700,513500,512500,508300,512300,510000,520500,525700,524200,524800,521800,517900,518500,529000,538400,538800,542100,549200,554300,547500,540000,532600,530600,542600,548000,566400,577600,580100,575700,586100.0
48,62,Wyoming,49,189200.0,189300.0,186200.0,183400.0,179700.0,181400.0,181600.0,183500.0,182000.0,181200.0,182900.0,186700.0,189000.0,190700.0,189000.0,187500.0,183700.0,180400.0,179700.0,180500.0,183000.0,184500.0,182700.0,186100.0,183400.0,185900.0,178300.0,178200.0,175100.0,177800.0,174800.0,178100.0,177700.0,180600.0,177400.0,180900.0,177100.0,177700.0,170100.0,171800.0,169700.0,173200.0,173500.0,177000.0,177900.0,178300.0,174800.0,176400.0,178300.0,184100.0,186700.0,189100.0,187300.0,182600.0,180800.0,184100.0,187900.0,188000.0,185100.0,186000.0,190500.0,193000.0,192800.0,194600.0,196700.0,195300.0,191000.0,188300.0,188800.0,193000.0,194300.0,196000.0,193000.0,195400.0,196400.0,196300.0,192600.0,194700.0,199800.0,204600.0,204800.0,204900.0,202100.0,206600.0,208100.0,211900.0,208500.0,207500.0,208000.0,207200.0,205800.0,205400.0,209500.0,208400.0,209200.0,203600.0,204700.0,203700.0,207300.0,209500.0,209600.0,209200.0,209600.0,209900.0,209600.0,202900.0,206900.0,206200.0,215100.0,211300.0,213800.0,212000,212200,213900,213300,216400,216300,218400,215400,216400,214000,214800,212100,214200,217500,219200,225000,223100,222300,216800,222100,223900,226500,226400,229100,231500,235300,235000,238300,236800,240700,241200,239400,240900,
